[2021-11-01 21:46:50,435 UTC]Server started successfully!
[2021-11-02 00:14:46,717 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]HOLA FERNANDAAAAAAAAAAAAAAAAAAAAAAAAA
[2021-11-02 00:15:05,290 UTC][612274344      ][2296934f][4][IC][3][Rina]No entendí la referencia
[2021-11-02 00:15:09,759 UTC][8948438259     ][ceb298d5][3][IC][3][Mika_HD]ESE NO ES MI PROBLEMA MI PROBLEMA ES QUE NO ME DAS PLATA
[2021-11-02 00:15:24,580 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]Bueno.
[2021-11-02 00:15:32,355 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]Mira.
[2021-11-02 00:15:40,834 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]Tenemos dos cosas que hacer.
[2021-11-02 00:15:56,045 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]Ir a Planeta X por una nave rara o robar algo a Lidia.
[2021-11-02 00:16:01,185 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]Decidan.
[2021-11-02 00:16:14,302 UTC][8948438259     ][ceb298d5][3][IC][3][Mika_HD]al planeta XXX
[2021-11-02 00:16:17,989 UTC][612274344      ][2296934f][4][IC][3][Rina]¿Por que hay un robot con cañones de salsa picante de fondo?
[2021-11-02 00:16:26,144 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]Si.
[2021-11-02 00:17:49,245 UTC][612274344      ][2296934f][4]Connected. HDID: 2296934f.
[2021-11-02 00:17:54,633 UTC][612274344      ][2296934f][4][0]Changed character from wtf ta lurking to Rina.
[2021-11-02 00:17:57,655 UTC][8948438259     ][ceb298d5][3][IC][3][Mika_HD]Si
[2021-11-02 00:18:01,372 UTC][612274344      ][2296934f][4][Rina]Changed area from Lobby (0) to Sala de Comandos (3).
[2021-11-02 00:18:13,090 UTC][612274344      ][2296934f][4][IC][3][Rina].-.
[2021-11-02 00:18:16,267 UTC][8948438259     ][ceb298d5][3][IC][3][Mika_HD]https://scontent.fmty1-1.fna.fbcdn.net/v/t1.6435-9/p843x403/248354705_1517772081935681_3315784443102979708_n.jpg?_nc_cat=110<and>ccb=1-5<and>_nc_sid=8bfeb9<and>_nc_ohc=Pg9COcAzwrAAX-Vo4Cd<and>_nc_ht=scontent.fmty1-1.fna<and>oh=a340d1175a3edb18f362787469105
[2021-11-02 00:18:52,264 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]https://media.discordapp.net/attachments/904640114242748446/904885767879426128/unknown.png
[2021-11-02 00:19:12,693 UTC][812219428      ][f6252020][5]Connected. HDID: f6252020.
[2021-11-02 00:19:19,742 UTC][812219428      ][f6252020][5][0]Changed character from wtf ta lurking to Persona4.
[2021-11-02 00:19:20,328 UTC][812219428      ][f6252020][5]812219428 set their showname to `El Tiburon`.
[2021-11-02 00:19:33,055 UTC][812219428      ][f6252020][5][Persona4]Changed area from Lobby (0) to Sala de Comandos (3).
[2021-11-02 00:19:54,172 UTC][612274344      ][2296934f][4][OOC][3][Rina][Momichis Ivan]¿a donde fueron?
[2021-11-02 00:20:17,342 UTC][612274344      ][2296934f][4][IC][3][Rina]https://www.youtube.com/watch?v=C9qdL8odevg
[2021-11-02 00:21:06,887 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]BUENO
[2021-11-02 00:21:11,226 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]VAYAN A PLANETA X
[2021-11-02 00:21:17,746 UTC][8669832411     ][1a338931][2][Los papus dos puntos]Changed area from Sala de Comandos (3) to Planeta X (13).
[2021-11-02 00:21:25,116 UTC][8948438259     ][ceb298d5][3][IC][3][Mika_HD]BUENO
[2021-11-02 00:21:26,833 UTC][612274344      ][2296934f][4][IC][3][Rina]¿Para?
[2021-11-02 00:21:38,552 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]MISION.
[2021-11-02 00:21:40,952 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD]AHORA.
[2021-11-02 00:21:45,214 UTC][612274344      ][2296934f][4][IC][3][Rina]Okm, Voy
[2021-11-02 00:21:48,816 UTC][612274344      ][2296934f][4][Rina]Changed area from Sala de Comandos (3) to Planeta X (13).
[2021-11-02 00:21:55,944 UTC][8948438259     ][ceb298d5][3][Mika_HD]Changed area from Sala de Comandos (3) to Puente (2).
[2021-11-02 00:21:57,611 UTC][612274344      ][2296934f][4][IC][13][Rina]You spin me
[2021-11-02 00:22:06,273 UTC][8948438259     ][ceb298d5][3][Mika_HD]Changed area from Puente (2) to Planeta X (13).
[2021-11-02 00:22:14,886 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][3][Homura Akemi_HD] 
[2021-11-02 00:22:16,665 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][3][Homura Akemi_HD]   
[2021-11-02 00:22:18,176 UTC][612274344      ][2296934f][4][IC][13][Rina]right 'round
[2021-11-02 00:22:19,127 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][3][Homura Akemi_HD]       
[2021-11-02 00:22:20,605 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][3][Homura Akemi_HD]      
[2021-11-02 00:22:22,133 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][3][Homura Akemi_HD]    
[2021-11-02 00:22:31,899 UTC][612274344      ][2296934f][4][IC][13][Rina]baby
[2021-11-02 00:22:35,859 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][Homura Akemi_HD]Changed area from Sala de Comandos (3) to Planeta X (13).
[2021-11-02 00:22:37,038 UTC][612274344      ][2296934f][4][IC][13][Rina]right 'round
[2021-11-02 00:22:38,920 UTC][8948438259     ][ceb298d5][3][IC][13][Mika_HD]hermoso
[2021-11-02 00:22:54,123 UTC][612274344      ][2296934f][4][IC][13][Rina]Like a record
[2021-11-02 00:23:03,171 UTC][612274344      ][2296934f][4][IC][13][Rina]baby, right 'round
[2021-11-02 00:23:10,006 UTC][8669832411     ][1a338931][2][IC][13][Los papus dos puntos]*Aparece de la re nada a cagar a piñas a Ivan*
[2021-11-02 00:23:12,871 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]marihuana 
[2021-11-02 00:23:20,573 UTC][612274344      ][2296934f][4][IC][13][Rina]'round, 'round
[2021-11-02 00:23:22,331 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]   ç
[2021-11-02 00:23:26,387 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]    
[2021-11-02 00:23:36,531 UTC][8948438259     ][ceb298d5][3][IC][13][Mika_HD]ROYAL GUARD
[2021-11-02 00:23:41,159 UTC][612274344      ][2296934f][4][IC][13][Rina]a
[2021-11-02 00:23:46,803 UTC][812219428      ][f6252020][5][Persona4]Changed area from Sala de Comandos (3) to Planeta X (13).
[2021-11-02 00:23:47,175 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]filosofía y más 
[2021-11-02 00:23:51,239 UTC][8669832411     ][1a338931][2][MOD]Logged in as a moderator.
[2021-11-02 00:23:54,631 UTC][8669832411     ][1a338931][2][MOD][13][Los papus dos puntos]Changed background to Planeta X Invadido
[2021-11-02 00:23:55,492 UTC][8948438259     ][ceb298d5][3][IC][13][Mika_HD]GUNSLINGER
[2021-11-02 00:23:58,365 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]  
[2021-11-02 00:24:00,637 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]                    
[2021-11-02 00:24:02,260 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]   
[2021-11-02 00:24:03,627 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]     
[2021-11-02 00:24:04,786 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]   
[2021-11-02 00:24:06,308 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD]      
[2021-11-02 00:24:10,533 UTC][8948438259     ][ceb298d5][3][IC][13][Mika_HD]ROYAL GUARD
[2021-11-02 00:24:21,609 UTC][8669832411     ][1a338931][2][MOD][IC][13][Los papus dos puntos]*EXISTE*
[2021-11-02 00:24:22,640 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][IC][13][Homura Akemi_HD] ES TU FIN.
[2021-11-02 00:24:35,190 UTC][8669832411     ][1a338931][0][IC][3][Neptune_HD] 
[2021-11-02 00:24:41,447 UTC][4318818289][13]Homura Akemi_HD called a moderator.
[2021-11-02 00:24:47,891 UTC][8948438259     ][ceb298d5][3][IC][13][Mika_HD]QUE QUERES NEGRO DE MIERDA
[2021-11-02 00:24:48,819 UTC][8669832411][13]Los papus dos puntos called a moderator.
[2021-11-02 00:24:51,028 UTC][612274344      ][2296934f][4][IC][13][Rina]¿Por que nunca se donde metí el cuaderno?
[2021-11-02 00:25:00,769 UTC][612274344][13]Rina called a moderator.
[2021-11-02 00:25:09,329 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:09,637 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:09,969 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:10,135 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:10,265 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:10,440 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:10,640 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:10,788 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:10,931 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:11,112 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:11,268 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:11,423 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:11,584 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:11,781 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:11,938 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:12,127 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:12,262 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:12,445 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:12,610 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:12,777 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:12,943 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:13,098 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:13,288 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:13,463 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:13,623 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:13,781 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:13,957 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
[2021-11-02 00:25:14,149 UTC][4318818289     ][eaf1e700-95d7-4f23-a441-29429a73f77e][1][MOD][13]Homura Akemi_HD used judge button testimony1.
